query,type
堆放在 n[f s],4
[互相+缓缓+活该][v+a+n+r][，+。],4
[互相 缓缓 活该][v a n r][， 。],4
[从不+从此+从来]v[q+m+]v[，+。],4
[从不 从此 从来]v[q m ]v[， 。],4
怎么a+[，+。],4
怎么a [， 。],4
d+v掉[，+。],4
d v掉[， 。],4
恰巧v+v[，+。],4
恰巧v v[， 。],4
起码v+u[，+。],4
起码v u[， 。],4
m个[北+里+外][头+边+侧+方+面]的n,4
m个[北 里 外][头 边 侧 方 面]的n,4
该v还是v[，+。],4
该v还是v[， 。],4
[要+拿+留+加]个,4
[要 拿 留 加]个,4
一再a[，+。],4
一再a[， 。],4
四处a[，+。],4
四处a[， 。],4
[网络游戏+网游+手游+手机游戏]的v,4
[网络游戏 网游 手游 手机游戏]的v,4
何必v+v[，+。],4
何必v v[， 。],4
v在[n+f+r+ns+nt+s],4
v在[n f r ns nt s],4
人为d+a[，+。],4
人为d a[， 。],4
多半v+u[，+。],4
多半v u[， 。],4
什么+n[，+。],4
什么 n[， 。],4
近来v+a[，+。],4
近来v a[， 。],4
[a+d+n+v++l]上访,4
[a d n v  l]上访,4
大概d+n[，+。],4
大概d n[， 。],4
[酌情+自动+自发][v+a+n+r][，+。],4
[酌情 自动 自发][v a n r][， 。],4
v过很多n[，+。],4
v过很多n[， 。],4
定点v+y[，+。],4
定点v y[， 。],4
照例v[，+。],4
照例v[， 。],4
时刻v+v[，+。],4
时刻v v[， 。],4
事先v[v+a+n+r][，+。],4
事先v[v a n r][， 。],4
难以v+a[，+。],4
难以v a[， 。],4
一心d+v[，+。],4
一心d v[， 。],4
十分v+a[，+。],4
十分v a[， 。],4
帮他v+[，+。],4
帮他v [， 。],4
只顾v+n[，+。],4
只顾v n[， 。],4
几乎v[，+。],4
几乎v[， 。],4
既a又a[，+。],4
既a又a[， 。],4
真诚+[v+p+地],4
真诚 [v p 地],4
v+n+v的[，+。+！+？],4
v n v的[， 。 ！ ？],4
w现.隐[q+r+d+c+v+a++n+m++p]w,4
w现.隐[q r d c v a  n m  p]w,4
从n上v+v[，+。],4
从n上v v[， 。],4
w矮.高[q+r+d+c+v+a++n+m++p]w,4
w矮.高[q r d c v a  n m  p]w,4
[，+。]p+v+u+[，+。],4
[， 。]p v u [， 。],4
当面d+a[，+。],4
当面d a[， 。],4
酌情d+v[，+。],4
酌情d v[， 。],4
[想到+冒+钻+系+超越+调]个,4
[想到 冒 钻 系 超越 调]个,4
w加.减[q+r+d+c+v+a++n+m++p]w,4
w加.减[q r d c v a  n m  p]w,4
全都v+a[，+。],4
全都v a[， 。],4
万分v[，+。],4
万分v[， 。],4
乘机n[，+。],4
乘机n[， 。],4
恰好[v+a+n+r][，+。],4
恰好[v a n r][， 。],4
这么a+[，+。],4
这么a [， 。],4
势必[v+a+n+r][，+。],4
势必[v a n r][， 。],4
急剧v+u[，+。],4
急剧v u[， 。],4
[独自+短期+顿时]v[q+m+]n[，+。],4
[独自 短期 顿时]v[q m ]n[， 。],4
义务a[，+。],4
义务a[， 。],4
分布+n+[f+s+ns],4
分布 n [f s ns],4
[，+。]d+r+m+[，+。],4
[， 。]d r m [， 。],4
终究v[，+。],4
终究v[， 。],4
眼看v+y[，+。],4
眼看v y[， 。],4
定期v+a[，+。],4
定期v a[， 。],4
[不觉+不禁+不堪]v[q+m+]n[，+。],4
[不觉 不禁 不堪]v[q m ]n[， 。],4
独自v[v+a+n+r][，+。],4
独自v[v a n r][， 。],4
随即v+u[，+。],4
随即v u[， 。],4
[入+出+跨+进+经过+穿+去+返回+行+走+切+攀+渡]*是,4
[入 出 跨 进 经过 穿 去 返回 行 走 切 攀 渡]*是,4
a[经历+经验],4
a[经历 经验],4
徐徐d+n[，+。],4
徐徐d n[， 。],4
不断d+n[，+。],4
不断d n[， 。],4
任意d+n[，+。],4
任意d n[， 。],4
[s+t]拿过来n,4
[s t]拿过来n,4
至少a[，+。],4
至少a[， 。],4
这一v+[，+。],4
这一v [， 。],4
只顾d+n[，+。],4
只顾d n[， 。],4
近来v[v+a+n+r][，+。],4
近来v[v a n r][， 。],4
毫无v+y[，+。],4
毫无v y[， 。],4
准时n[，+。],4
准时n[， 。],4
[万万+往往+惟独]v[v+a+n+][，+。],4
[万万 往往 惟独]v[v a n ][， 。],4
[a+v+n]兵[a+v+n]将,4
[a v n]兵[a v n]将,4
错误/a[v+地/u],4
错误/a[v 地/u],4
只管d+n[，+。],4
只管d n[， 。],4
早就v了[，+。],4
早就v了[， 。],4
w少.多[q+r+d+c+v+a++n+m++p]w,4
w少.多[q r d c v a  n m  p]w,4
怎么v的[，+。],4
怎么v的[， 。],4
照样d+a[，+。],4
照样d a[， 。],4
赶紧d+a[，+。],4
赶紧d a[， 。],4
起码a[，+。],4
起码a[， 。],4
哪里n[，+。],4
哪里n[， 。],4
始终a[，+。],4
始终a[， 。],4
只得n[，+。],4
只得n[， 。],4
尤其v+a[，+。],4
尤其v a[， 。],4
长年d+v[，+。],4
长年d v[， 。],4
[v+a]得c+a[，+。],4
[v a]得c a[， 。],4
n+来+[U+q+y+m+a]+n,4
n 来 [U q y m a] n,4
多么n[，+。],4
多么n[， 。],4
就算[v+a+n+r][，+。],4
就算[v a n r][， 。],4
v几q+n[，+。],4
v几q n[， 。],4
[大多+大概+大力][v+a+n+r][，+。],4
[大多 大概 大力][v a n r][， 。],4
一碗n[，+。],4
一碗n[， 。],4
[因此+以及+无论]v[v+a][，+。],4
[因此 以及 无论]v[v a][， 。],4
成天v+n[，+。],4
成天v n[， 。],4
一时v[v+a+n+r][，+。],4
一时v[v a n r][， 。],4
相当v+a[，+。],4
相当v a[， 。],4
[但是+而且+既然][v+a][，+。],4
[但是 而且 既然][v a][， 。],4
不觉d+a[，+。],4
不觉d a[， 。],4
[相当+相对+相互][v+a+n+r][，+。],4
[相当 相对 相互][v a n r][， 。],4
高度v[，+。],4
高度v[， 。],4
d+a+n[，+。],4
d a n[， 。],4
简直n[，+。],4
简直n[， 。],4
只好n[，+。],4
只好n[， 。],4
w信.疑[q+r+d+c+v+a++n+m++p]w,4
w信.疑[q r d c v a  n m  p]w,4
只管v+n[，+。],4
只管v n[， 。],4
姑且[v+a+n+r][，+。],4
姑且[v a n r][， 。],4
大都a[，+。],4
大都a[， 。],4
把++[n+r]+v了回来,4
把  [n r] v了回来,4
一旦v[v+a+n+r][，+。],4
一旦v[v a n r][， 。],4
偎依在+n+[s+f+ns],4
偎依在 n [s f ns],4
从中d+v[，+。],4
从中d v[， 。],4
长年v[，+。],4
长年v[， 。],4
[a+d+n+v++l]不便,4
[a d n v  l]不便,4
按期v[，+。],4
按期v[， 。],4
[n+a+v]建筑,4
[n a v]建筑,4
好在[v+a+n+r][，+。],4
好在[v a n r][， 。],4
早已[v+a+n+r][，+。],4
早已[v a n r][， 。],4
偷偷[v+a+n+r][，+。],4
偷偷[v a n r][， 。],4
仍然[v+a+n+r][，+。],4
仍然[v a n r][， 。],4
最后一n[，+。],4
最后一n[， 。],4
[a+d+n+v++l]上部,4
[a d n v  l]上部,4
大声d+a[，+。],4
大声d a[， 。],4
日益a[，+。],4
日益a[， 。],4
快速d+v[，+。],4
快速d v[， 。],4
w[q+r+d+c+v+a++n+m++p]出.进w,4
w[q r d c v a  n m  p]出.进w,4
w异.同[q+r+d+c+v+a++n+m++p]w,4
w异.同[q r d c v a  n m  p]w,4
一道v+a[，+。],4
一道v a[， 。],4
尽量v+y[，+。],4
尽量v y[， 。],4
毕竟v+y[，+。],4
毕竟v y[， 。],4
一同v+u[，+。],4
一同v u[， 。],4
又[n+a+v]什么？,4
又[n a v]什么？,4
l的n+n[，+。],4
l的n n[， 。],4
顺序d+v[，+。],4
顺序d v[， 。],4
生/v+在n[f+s],4
生/v 在n[f s],4
初步d+n[，+。],4
初步d n[， 。],4
白白v+u[，+。],4
白白v u[， 。],4
成功*[名声+名气+声名+名誉+名声++名望+盛名+大名+美名],4
成功*[名声 名气 声名 名誉 名声  名望 盛名 大名 美名],4
那里n[，+。],4
那里n[， 。],4
略微d+n[，+。],4
略微d n[， 。],4
书面d+n[，+。],4
书面d n[， 。],4
一向v[，+。],4
一向v[， 。],4
中途v[，+。],4
中途v[， 。],4
早已d+a[，+。],4
早已d a[， 。],4
w湿.干[q+r+d+c+v+a++n+m++p]w,4
w湿.干[q r d c v a  n m  p]w,4
急忙v+v[，+。],4
急忙v v[， 。],4
按时v+y[，+。],4
按时v y[， 。],4
拼命v+a[，+。],4
拼命v a[， 。],4
不禁v+v[，+。],4
不禁v v[， 。],4
一一v+y[，+。],4
一一v y[， 。],4
或许v[v+a+n+r][，+。],4
或许v[v a n r][， 。],4
刚刚d+n[，+。],4
刚刚d n[， 。],4
极力v+u[，+。],4
极力v u[， 。],4
不用v+n[，+。],4
不用v n[， 。],4
把++[n+r]+v回去,4
把  [n r] v回去,4
我的n+[，+。],4
我的n [， 。],4
时常v+y[，+。],4
时常v y[， 。],4
w[q+r+d+c+v+a++n+m++p]干.湿w,4
w[q r d c v a  n m  p]干.湿w,4
非常+a[，+。],4
非常 a[， 。],4
无疑d+a[，+。],4
无疑d a[， 。],4
天生n[，+。],4
天生n[， 。],4
大致a[，+。],4
大致a[， 。],4
并排v[，+。],4
并排v[， 。],4
再不a[，+。],4
再不a[， 。],4
从中v+v[，+。],4
从中v v[， 。],4
一脸的a[，+。],4
一脸的a[， 。],4
w输.赢[q+r+d+c+v+a++n+m++p]w,4
w输.赢[q r d c v a  n m  p]w,4
屡次v+v[，+。],4
屡次v v[， 。],4
还是d+a[，+。],4
还是d a[， 。],4
[随时+随手+随着]v[q+m+]n[，+。],4
[随时 随手 随着]v[q m ]n[， 。],4
短期v[，+。],4
短期v[， 。],4
只顾v[v+a+n+r][，+。],4
只顾v[v a n r][， 。],4
w喜.忧[q+r+d+c+v+a++n+m++p]w,4
w喜.忧[q r d c v a  n m  p]w,4
把++[n+r]+v坏[，+。],4
把  [n r] v坏[， 。],4
活该d+v[，+。],4
活该d v[， 。],4
a时[，+。],4
a时[， 。],4
是r的[，+。],4
是r的[， 。],4
恰好v+v[，+。],4
恰好v v[， 。],4
[a+d+n+v++l]事宜,4
[a d n v  l]事宜,4
[，+。]c+v+d+[，+。],4
[， 。]c v d [， 。],4
[找出+露出+修+安+喊+坐+剩+磕]个,4
[找出 露出 修 安 喊 坐 剩 磕]个,4
v+r+n[，+。],4
v r n[， 。],4
w黑.白[q+r+d+c+v+a++n+m++p]w,4
w黑.白[q r d c v a  n m  p]w,4
不断v+n[，+。],4
不断v n[， 。],4
高度v[v+a+n+r][，+。],4
高度v[v a n r][， 。],4
v得上n[，+。],4
v得上n[， 。],4
v+m+r[，+。],4
v m r[， 。],4
[a+d+n+v++l]不单,4
[a d n v  l]不单,4
尤其a[，+。],4
尤其a[， 。],4
把++[n+r]+v了出来,4
把  [n r] v了出来,4
竟然v+a[，+。],4
竟然v a[， 。],4
好在d+n[，+。],4
好在d n[， 。],4
w[q+r+d+c+v+a++n+m++p]减.增w,4
w[q r d c v a  n m  p]减.增w,4
迎面v[v+a+n+r][，+。],4
迎面v[v a n r][， 。],4
已经v[v+a+n+r][，+。],4
已经v[v a n r][， 。],4
共同d+v[，+。],4
共同d v[， 。],4
[n+r]+的+v+[n+r+v+a],4
[n r] 的 v [n r v a],4
时常[v+a+n+r][，+。],4
时常[v a n r][， 。],4
迎面d+v[，+。],4
迎面d v[， 。],4
从未v+n[，+。],4
从未v n[， 。],4
分别v[v+a+n+r][，+。],4
分别v[v a n r][， 。],4
v出了n[，+。],4
v出了n[， 。],4
[，+。]c+q+r+[，+。],4
[， 。]c q r [， 。],4
屡次d+n[，+。],4
屡次d n[， 。],4
或者d+a[，+。],4
或者d a[， 。],4
只好v[v+a+n+r][，+。],4
只好v[v a n r][， 。],4
起初[v+a+n+r][，+。],4
起初[v a n r][， 。],4
不过d+v[，+。],4
不过d v[， 。],4
从n下v+v[，+。],4
从n下v v[， 。],4
[s+t]过去n,4
[s t]过去n,4
决心v[v+a+n+r][，+。],4
决心v[v a n r][， 。],4
一v便v[，+。],4
一v便v[， 。],4
[只管+只好+只能]v[q+m+]v[，+。],4
[只管 只好 只能]v[q m ]v[， 。],4
尽量n[，+。],4
尽量n[， 。],4
[a+d+n+v++l]上层,4
[a d n v  l]上层,4
果然v[，+。],4
果然v[， 。],4
[，+。]d+p+d+[，+。],4
[， 。]d p d [， 。],4
无疑d+n[，+。],4
无疑d n[， 。],4
由r来v[，+。],4
由r来v[， 。],4
a则m+q[，+。],4
a则m q[， 。],4
d能a+n[，+。],4
d能a n[， 。],4
v+那q+n[，+。],4
v 那q n[， 。],4
[排+晓得+建立+要求+失去+博得]个,4
[排 晓得 建立 要求 失去 博得]个,4
幸好[v+a+n+r][，+。],4
幸好[v a n r][， 。],4
有点n[，+。],4
有点n[， 。],4
偏偏v+a[，+。],4
偏偏v a[， 。],4
过度a[，+。],4
过度a[， 。],4
a下来[，+。],4
a下来[， 。],4
独自[v+a+n+r][，+。],4
独自[v a n r][， 。],4
[渐渐+将近+将要]v[v+a+n+][，+。],4
[渐渐 将近 将要]v[v a n ][， 。],4
不可v[v+a+n+r][，+。],4
不可v[v a n r][， 。],4
不觉n[，+。],4
不觉n[， 。],4
比我a[，+。],4
比我a[， 。],4
何必v[v+a+n+r][，+。],4
何必v[v a n r][， 。],4
[a+d+n+v+l]一端,4
[a d n v l]一端,4
w外.里[q+r+d+c+v+a++n+m++p]w,4
w外.里[q r d c v a  n m  p]w,4
终于a[，+。],4
终于a[， 。],4
友好/a[v+p+地/u],4
友好/a[v p 地/u],4
不过n[，+。],4
不过n[， 。],4
处处v+a[，+。],4
处处v a[， 。],4
原先v+y[，+。],4
原先v y[， 。],4
禁止v[，+。],4
禁止v[， 。],4
亲自[v+a+n+r][，+。],4
亲自[v a n r][， 。],4
w我.你[q+r+d+c+v+a++n+m++p]w,4
w我.你[q r d c v a  n m  p]w,4
以便v[，+。],4
以便v[， 。],4
默默v[，+。],4
默默v[， 。],4
大大v[，+。],4
大大v[， 。],4
w[q+r+d+c+v+a++n+m++p]尾.首w,4
w[q r d c v a  n m  p]尾.首w,4
[不可+不愧+不料]v[q+m+]n[，+。],4
[不可 不愧 不料]v[q m ]n[， 。],4
准时v+a[，+。],4
准时v a[， 。],4
把*v[在+到],4
把*v[在 到],4
w增.减[q+r+d+c+v+a++n+m++p]w,4
w增.减[q r d c v a  n m  p]w,4
最好v+n[，+。],4
最好v n[， 。],4
至多d+n[，+。],4
至多d n[， 。],4
默默v+v[，+。],4
默默v v[， 。],4
w[q+r+d+c+v+a++n+m++p]好.坏w,4
w[q r d c v a  n m  p]好.坏w,4
提早d+v[，+。],4
提早d v[， 。],4
不觉v+v[，+。],4
不觉v v[， 。],4
没有[v+a+n+r][，+。],4
没有[v a n r][， 。],4
早已d+n[，+。],4
早已d n[， 。],4
日益d+n[，+。],4
日益d n[， 。],4
早已d+v[，+。],4
早已d v[， 。],4
必将v[，+。],4
必将v[， 。],4
[初步+处处+匆匆]v[q+m+]n[，+。],4
[初步 处处 匆匆]v[q m ]n[， 。],4
仍然v+u[，+。],4
仍然v u[， 。],4
日夜v+y[，+。],4
日夜v y[， 。],4
[结果+或者+不如]v[v+a][，+。],4
[结果 或者 不如]v[v a][， 。],4
v得+r+a+[，+。],4
v得 r a [， 。],4
永远v+y[，+。],4
永远v y[， 。],4
一直n[，+。],4
一直n[， 。],4
日夜[v+a+n+r][，+。],4
日夜[v a n r][， 。],4
a+a的[，+。],4
a a的[， 。],4
w[q+r+d+c+v+a++n+m++p]矮.高w,4
w[q r d c v a  n m  p]矮.高w,4
短期n[，+。],4
短期n[， 。],4
人为v[，+。],4
人为v[， 。],4
不断v+v[，+。],4
不断v v[， 。],4
只得v+a[，+。],4
只得v a[， 。],4
也许d+a[，+。],4
也许d a[， 。],4
w浊.清[q+r+d+c+v+a++n+m++p]w,4
w浊.清[q r d c v a  n m  p]w,4
w干.湿[q+r+d+c+v+a++n+m++p]w,4
w干.湿[q r d c v a  n m  p]w,4
另外d+n[，+。],4
另外d n[， 。],4
感到a[，+。],4
感到a[， 。],4
势必n[，+。],4
势必n[， 。],4
互相v+y[，+。],4
互相v y[， 。],4
重新v+v[，+。],4
重新v v[， 。],4
连年[v+a+n+r][，+。],4
连年[v a n r][， 。],4
我们n[，+。],4
我们n[， 。],4
把*上了[上+一上],4
把*上了[上 一上],4
新近a[，+。],4
新近a[， 。],4
成心[v+a+n+r][，+。],4
成心[v a n r][， 。],4
经常[v+a+n+r][，+。],4
经常[v a n r][， 。],4
过于v+n[，+。],4
过于v n[， 。],4
w什么[v+a+n+r+s+p],4
w什么[v a n r s p],4
轻易v+a[，+。],4
轻易v a[， 。],4
至多a[，+。],4
至多a[， 。],4
预先d+n[，+。],4
预先d n[， 。],4
随手v+a[，+。],4
随手v a[， 。],4
v自己的n[，+。],4
v自己的n[， 。],4
固然d+v[，+。],4
固然d v[， 。],4
长年[v+a+n+r][，+。],4
长年[v a n r][， 。],4
n的[dv+v],4
n的[dv v],4
w敌.友[q+r+d+c+v+a++n+m++p]w,4
w敌.友[q r d c v a  n m  p]w,4
匆匆v+u[，+。],4
匆匆v u[， 。],4
共同v+y[，+。],4
共同v y[， 。],4
时常v[v+a+n+r][，+。],4
时常v[v a n r][， 。],4
w落.起[q+r+d+c+v+a++n+m++p]w,4
w落.起[q r d c v a  n m  p]w,4
一一v[v+a+n+r][，+。],4
一一v[v a n r][， 。],4
从小d+a[，+。],4
从小d a[， 。],4
整整v+u[，+。],4
整整v u[， 。],4
立体d+a[，+。],4
立体d a[， 。],4
稍微d+n[，+。],4
稍微d n[， 。],4
主要v[v+a+n+r][，+。],4
主要v[v a n r][， 。],4
反正v+a[，+。],4
反正v a[， 。],4
没有v+u[，+。],4
没有v u[， 。],4
或者v[，+。],4
或者v[， 。],4
一q+n[，+。],4
一q n[， 。],4
一向d+v[，+。],4
一向d v[， 。],4
[，+。]m+q+n[，+。],4
[， 。]m q n[， 。],4
恰恰v+a[，+。],4
恰恰v a[， 。],4
公然v+y[，+。],4
公然v y[， 。],4
你们+n[，+。],4
你们 n[， 。],4
[尽管+尽快+尽力]v[v+a+n+][，+。],4
[尽管 尽快 尽力]v[v a n ][， 。],4
流着n[，+。],4
流着n[， 。],4
认为[。+？+！],4
认为[。 ？ ！],4
用在+n[f+s],4
用在 n[f s],4
毕竟v[，+。],4
毕竟v[， 。],4
赶忙v[v+a+n+r][，+。],4
赶忙v[v a n r][， 。],4
[连夜+临床+临时]v[q+m+]v[，+。],4
[连夜 临床 临时]v[q m ]v[， 。],4
偶尔d+v[，+。],4
偶尔d v[， 。],4
[不要+不用+不住]v[q+m+]v[，+。],4
[不要 不用 不住]v[q m ]v[， 。],4
乘机a[，+。],4
乘机a[， 。],4
[撕+耍+赚+捞+兜+扎+改+扮]个,4
[撕 耍 赚 捞 兜 扎 改 扮]个,4
至少d+a[，+。],4
至少d a[， 。],4
将近v+u[，+。],4
将近v u[， 。],4
足以v[，+。],4
足以v[， 。],4
不d+v[，+。],4
不d v[， 。],4
曾经v[，+。],4
曾经v[， 。],4
比较d+v[，+。],4
比较d v[， 。],4
[ns+nt+f+s]经历了,4
[ns nt f s]经历了,4
一贯v[v+a+n+r][，+。],4
一贯v[v a n r][， 。],4
似乎v[，+。],4
似乎v[， 。],4
[v+a]得就a+w,4
[v a]得就a w,4
不许[v+a+n+r][，+。],4
不许[v a n r][， 。],4
自行v+y[，+。],4
自行v y[， 。],4
[不问+挥+送来+绞+表演+担+怕]个,4
[不问 挥 送来 绞 表演 担 怕]个,4
[a+d+n+v++l]不易,4
[a d n v  l]不易,4
务必v+u[，+。],4
务必v u[， 。],4
好/a[v+p+地],4
好/a[v p 地],4
定向v+v[，+。],4
定向v v[， 。],4
难怪d+a[，+。],4
难怪d a[， 。],4
一举v+n[，+。],4
一举v n[， 。],4
不禁d+v[，+。],4
不禁d v[， 。],4
特别d+a[，+。],4
特别d a[， 。],4
一致v+n[，+。],4
一致v n[， 。],4
你的n[，+。],4
你的n[， 。],4
[解释+飞+存+赶+淋+夹+尝]个,4
[解释 飞 存 赶 淋 夹 尝]个,4
w[q+r+d+c+v+a++n+m++p]俗.雅w,4
w[q r d c v a  n m  p]俗.雅w,4
这样a+[，+。],4
这样a [， 。],4
w[q+r+d+c+v+a++n+m++p]苦.甜w,4
w[q r d c v a  n m  p]苦.甜w,4
从未[v+a+n+r][，+。],4
从未[v a n r][， 。],4
一定v[v+a+n+r][，+。],4
一定v[v a n r][， 。],4
[嚷嚷+勾+遇+不见+呛+调查+树]个,4
[嚷嚷 勾 遇 不见 呛 调查 树]个,4
迎面v+v[，+。],4
迎面v v[， 。],4
p+r+a[，+。],4
p r a[， 。],4
同期v+y[，+。],4
同期v y[， 。],4
互相d+v[，+。],4
互相d v[， 。],4
从此v[，+。],4
从此v[， 。],4
忠于n[，+。],4
忠于n[， 。],4
把++[n+r]+v了上去,4
把  [n r] v了上去,4
重点v+u[，+。],4
重点v u[， 。],4
多么d+n[，+。],4
多么d n[， 。],4
v得+n+a+[，+。],4
v得 n a [， 。],4
[一旦+一道+一定]v[q+m+]v[，+。],4
[一旦 一道 一定]v[q m ]v[， 。],4
仅仅[v+a+n+r][，+。],4
仅仅[v a n r][， 。],4
不住v+v[，+。],4
不住v v[， 。],4
别太[n+a+v]了w,4
别太[n a v]了w,4
w女.男[q+r+d+c+v+a++n+m++p]w,4
w女.男[q r d c v a  n m  p]w,4
d+v+n[，+。],4
d v n[， 。],4
一贯d+a[，+。],4
一贯d a[， 。],4
尽管v+y[，+。],4
尽管v y[， 。],4
不料v[v+a+n+r][，+。],4
不料v[v a n r][， 。],4
v不[进+出]++n+[，+。],4
v不[进 出]  n [， 。],4
握n+[f+s],4
握n [f s],4
几乎d+a[，+。],4
几乎d a[， 。],4
默默v+u[，+。],4
默默v u[， 。],4
n精[，+。],4
n精[， 。],4
明明v[，+。],4
明明v[， 。],4
[，+。+？+！]就是说，,4
[， 。 ？ ！]就是说，,4
也许v+v[，+。],4
也许v v[， 。],4
新近d+a[，+。],4
新近d a[， 。],4
[自古+自行+自然][v+a+n+r][，+。],4
[自古 自行 自然][v a n r][， 。],4
不许d+a[，+。],4
不许d a[， 。],4
分批a[，+。],4
分批a[， 。],4
[连夜+临床+临时][v+a+n+r][，+。],4
[连夜 临床 临时][v a n r][， 。],4
同期v+n[，+。],4
同期v n[， 。],4
[自古+自行+自然]v[q+m+]v[，+。],4
[自古 自行 自然]v[q m ]v[， 。],4
将要n[，+。],4
将要n[， 。],4
[不曾+不大+不定]v[q+m+]n[，+。],4
[不曾 不大 不定]v[q m ]n[， 。],4
v了个a+n[，+。],4
v了个a n[， 。],4
早已v+v[，+。],4
早已v v[， 。],4
简直d+n[，+。],4
简直d n[， 。],4
恰好d+v[，+。],4
恰好d v[， 。],4
恰好v+a[，+。],4
恰好v a[， 。],4
果然n[，+。],4
果然n[， 。],4
连v带v[，+。],4
连v带v[， 。],4
差[点+一点+点儿+一点儿][没+没有],4
差[点 一点 点儿 一点儿][没 没有],4
空前d+n[，+。],4
空前d n[， 。],4
[务必+先后+显然]v[q+m+]v[，+。],4
[务必 先后 显然]v[q m ]v[， 。],4
w[q+r+d+c+v+a++n+m++p]贬.褒w,4
w[q r d c v a  n m  p]贬.褒w,4
刚刚v[v+a+n+r][，+。],4
刚刚v[v a n r][， 。],4
[定点+定期+定向]v[q+m+]n[，+。],4
[定点 定期 定向]v[q m ]n[， 。],4
[，+。][你+我+他++]v[你+我+他+],4
[， 。][你 我 他  ]v[你 我 他 ],4
纷纷v+u[，+。],4
纷纷v u[， 。],4
最a的[，+。],4
最a的[， 。],4
[就近+就是+就算][v+a+n+r][，+。],4
[就近 就是 就算][v a n r][， 。],4
两头n[，+。],4
两头n[， 。],4
居然v+a[，+。],4
居然v a[， 。],4
本来就a[，+。],4
本来就a[， 。],4
不时v[，+。],4
不时v[， 。],4
随着v[v+a+n+r][，+。],4
随着v[v a n r][， 。],4
一心n[，+。],4
一心n[， 。],4
[特地+特意+提早]v[q+m+]v[，+。],4
[特地 特意 提早]v[q m ]v[， 。],4
一起v+a[，+。],4
一起v a[， 。],4
原先d+v[，+。],4
原先d v[， 。],4
无非v+a[，+。],4
无非v a[， 。],4
w[q+r+d+c+v+a++n+m++p]白.黑w,4
w[q r d c v a  n m  p]白.黑w,4
略微d+v[，+。],4
略微d v[， 。],4
v成n[，+。],4
v成n[， 。],4
[求+考+报+提+穿+剪]个,4
[求 考 报 提 穿 剪]个,4
顺序a[，+。],4
顺序a[， 。],4
居然n[，+。],4
居然n[， 。],4
决不v+n[，+。],4
决不v n[， 。],4
[大致+单独+当场][v+a+n+r][，+。],4
[大致 单独 当场][v a n r][， 。],4
整个n[，+。],4
整个n[， 。],4
随着[v+a+n+r][，+。],4
随着[v a n r][， 。],4
好在n[，+。],4
好在n[， 。],4
稍微v+y[，+。],4
稍微v y[， 。],4
极力[v+a+n+r][，+。],4
极力[v a n r][， 。],4
[查询+装入+启动+圈+搅+打听]个,4
[查询 装入 启动 圈 搅 打听]个,4
都v了[，+。],4
都v了[， 。],4
提早[v+a+n+r][，+。],4
提早[v a n r][， 。],4
[不断+不妨+不过]v[q+m+]n[，+。],4
[不断 不妨 不过]v[q m ]n[， 。],4
稍微v[v+a+n+r][，+。],4
稍微v[v a n r][， 。],4
